"","SchoolCode","SchoolName","EthnicityRace","Grade","PrimaryResidency","UnaccompaniedYouthIndicator","RunawayYouthIndicator","StartDate","EnrollmentStatusCode","ExitDate","SINFStartDate","EngLangAcqStatus","TitleIMigrant","SpecialEducation","year"
"1748",6027429,"Edison (Thomas) Elementary","Missing","5","120-Temporarily Doubled Up","N","N","9/2/2010","10-Primary enrollment","6/28/2013","3/6/2014","EO  ","N","Y","2011-2012"
"1749",6027429,"Edison (Thomas) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","7/13/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1750",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","EL  ","N","N","2011-2012"
"1751",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1752",6027429,"Edison (Thomas) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","10/21/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1753",6027429,"Edison (Thomas) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","6/27/2014","8/13/2013","RFEP","N","N","2011-2012"
"1754",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/10/2006","10-Primary enrollment","7/19/2011","8/26/2013","RFEP","N","N","2011-2012"
"1755",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","5/25/2012","7/1/2013","EL  ","N","N","2011-2012"
"1756",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","5/25/2012","7/1/2013","EL  ","Y","N","2011-2012"
"1757",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","2/22/2012","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1758",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","2/22/2012","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1759",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/19/2011","10-Primary enrollment","5/25/2012","7/1/2013","EO  ","N","N","2011-2012"
"1760",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1761",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1762",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","3/20/2006","10-Primary enrollment","6/21/2012","7/1/2013","IFEP","N","N","2011-2012"
"1763",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/21/2012","3/31/2016","RFEP","N","N","2011-2012"
"1764",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1765",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","1/11/2012","10-Primary enrollment","6/27/2014","9/11/2014","RFEP","Y","N","2011-2012"
"1766",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","1/11/2012","10-Primary enrollment","6/27/2014","2/4/2014","RFEP","Y","N","2011-2012"
"1767",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","4/21/2016","RFEP","N","Y","2011-2012"
"1768",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1769",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/30/2010","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1770",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","12/4/2007","10-Primary enrollment","6/1/2012","7/1/2011","EL  ","N","N","2011-2012"
"1771",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","9/12/2014","RFEP","N","N","2011-2012"
"1772",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1773",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/30/2010","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1774",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/30/2010","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1775",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","11/30/2010","10-Primary enrollment","7/11/2011","7/1/2013","IFEP","N","N","2011-2012"
"1776",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","11/30/2010","10-Primary enrollment","7/11/2011","7/1/2013","IFEP","N","N","2011-2012"
"1777",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","2/14/2013","7/1/2012","RFEP","N","N","2011-2012"
"1778",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","1/25/2013","10/29/2013","EO  ","N","N","2011-2012"
"1779",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/24/2009","10-Primary enrollment","10/12/2012","7/1/2013","EL  ","N","N","2011-2012"
"1780",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1781",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","9/1/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1782",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/27/2014","5/2/2014","RFEP","N","N","2011-2012"
"1783",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","10/1/2015","RFEP","N","Y","2011-2012"
"1784",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1785",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","9/11/2014","RFEP","N","N","2011-2012"
"1786",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","12/2/2008","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1787",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","EL  ","N","N","2011-2012"
"1788",6027262,"Franklin (Benjamin) Elementary","Missing","5","130-Temporarily Unsheltered","N","N","9/8/2011","40-Receiving specialized services only ","7/6/2012","8/26/2013","RFEP","N","N","2011-2012"
"1789",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/27/2014","7/1/2013","RFEP","N","N","2011-2012"
"1790",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","8/30/2011","9/1/2011","EL  ","N","N","2011-2012"
"1791",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","10/14/2011","7/1/2011","EL  ","N","N","2011-2012"
"1792",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","10/1/2015","RFEP","N","N","2011-2012"
"1793",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/27/2014","7/1/2013","RFEP","N","N","2011-2012"
"1794",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/28/2013","8/26/2013","EL  ","N","N","2011-2012"
"1795",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1796",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","12/14/2012","7/1/2012","EL  ","N","N","2011-2012"
"1797",6027262,"Franklin (Benjamin) Elementary","White","4","110-Hotels/motels","N","N","8/20/2009","10-Primary enrollment","7/6/2012","8/14/2013","EO  ","N","Y","2011-2012"
"1798",6027262,"Franklin (Benjamin) Elementary","White","1","110-Hotels/motels","N","N","8/30/2010","10-Primary enrollment","7/6/2012","7/1/2013","EO  ","N","N","2011-2012"
"1799",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1800",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","9/3/2010","10-Primary enrollment","1/24/2012","7/1/2013","EL  ","N","Y","2011-2012"
"1801",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/30/2010","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1802",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","10/11/2010","10-Primary enrollment","6/21/2012","7/1/2013","EL  ","N","N","2011-2012"
"1803",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/30/2010","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1804",6027262,"Franklin (Benjamin) Elementary","White","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","7/11/2011","7/1/2013","EO  ","N","Y","2011-2012"
"1805",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","4/30/2012","8/26/2013","RFEP","N","N","2011-2012"
"1806",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","2/2/2012","10-Primary enrollment","6/21/2012","7/1/2013","EL  ","N","Y","2011-2012"
"1807",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1808",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","7/6/2012","2/17/2015","RFEP","N","N","2011-2012"
"1809",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/27/2014","7/1/2013","EO  ","N","N","2011-2012"
"1810",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/28/2013","3/31/2016","RFEP","N","N","2011-2012"
"1811",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/28/2013","3/31/2016","RFEP","N","N","2011-2012"
"1812",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","1/24/2012","8/15/2013","EL  ","N","N","2011-2012"
"1813",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","1/24/2012","8/15/2013","EL  ","N","Y","2011-2012"
"1814",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","9/11/2014","RFEP","N","N","2011-2012"
"1815",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","2/5/2009","10-Primary enrollment","8/24/2012","7/1/2013","EL  ","N","N","2011-2012"
"1816",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","2/6/2009","10-Primary enrollment","8/24/2012","7/1/2013","RFEP","N","N","2011-2012"
"1817",6027262,"Franklin (Benjamin) Elementary","Missing","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","9/16/2014","RFEP","N","N","2011-2012"
"1818",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","9/23/2009","10-Primary enrollment","6/21/2012","2/5/2014","EL  ","N","N","2011-2012"
"1819",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","10/12/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1820",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","10/11/2010","10-Primary enrollment","6/30/2014","7/1/2013","EL  ","N","Y","2011-2012"
"1821",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/30/2010","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","Y","2011-2012"
"1822",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","10/6/2010","10-Primary enrollment","6/21/2012","7/1/2013","EL  ","N","Y","2011-2012"
"1823",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","9/1/2011","10-Primary enrollment","6/28/2013","8/26/2013","RFEP","N","N","2011-2012"
"1824",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","9/11/2014","RFEP","N","N","2011-2012"
"1825",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1826",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1827",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
"1828",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/30/2010","10-Primary enrollment","6/27/2014","9/12/2013","RFEP","N","N","2011-2012"
"1829",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/27/2014","7/1/2013","RFEP","N","Y","2011-2012"
"1830",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","1/20/2015","RFEP","N","Y","2011-2012"
"1831",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/27/2014","7/1/2013","RFEP","N","N","2011-2012"
"1832",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","N","2011-2012"
"1833",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","9/1/2010","10-Primary enrollment","4/27/2012","8/26/2013","EO  ","N","N","2011-2012"
"1834",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","8/30/2011","3/28/2014","RFEP","N","Y","2011-2012"
"1835",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","110-Hotels/motels","N","N","8/29/2011","10-Primary enrollment","3/21/2012","4/28/2015","RFEP","N","Y","2011-2012"
"1836",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","110-Hotels/motels","N","N","8/29/2011","10-Primary enrollment","3/21/2012","9/3/2013","EL  ","N","N","2011-2012"
"1837",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","N","2011-2012"
"1838",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","8/30/2011","1/16/2014","EL  ","N","N","2011-2012"
"1839",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","8/30/2011","1/16/2014","EL  ","N","Y","2011-2012"
"1840",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","10/30/2013","10/31/2013","EL  ","N","N","2011-2012"
"1841",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/28/2013","9/5/2013","EL  ","N","Y","2011-2012"
"1842",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","4/12/2010","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2011-2012"
"1843",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","9/17/2009","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","Y","2011-2012"
"1844",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","3/31/2006","10-Primary enrollment","7/11/2011","2/9/2010","RFEP","N","N","2011-2012"
"1845",6027262,"Franklin (Benjamin) Elementary","Hispanic","KN","120-Temporarily Doubled Up","N","N","8/29/2011","10-Primary enrollment","6/27/2014","7/1/2013","EL  ","N","N","2011-2012"
"1846",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","2/21/2007","10-Primary enrollment","6/28/2013","8/26/2013","RFEP","N","N","2011-2012"
"1847",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","2/3/2012","10-Primary enrollment","6/21/2012","7/1/2013","EL  ","N","Y","2011-2012"
"1848",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","5/26/2006","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2011-2012"
